t,ma128,ma14,ma200,ma25,ma40,ma60,ma9,ma90
2017-01-10,1149881049212998900000,1370355068663662600000,1064235697566368400000,1353523131920453200000,1312843107583664800000,1266996611569445800000,1373629390232847600000,1210199601474608600000
2017-01-11,1153778195984130600000,1376248847488195500000,1066972596202226200000,1358118072976774800000,1318226222665563600000,1272886425169616200000,1382797490626565200000,1213939906404754700000
2017-01-12,1157675342755262500000,1382142626312728300000,1069709494838083800000,1362713014033096600000,1323609337747463000000,1278776238769787000000,1391965591020283000000,1217680211334901000000
2017-01-13,1161572489526394400000,1388036405137261200000,1072446393473941600000,1367307955089418200000,1328992452829362000000,1284666052369958000000,1401133691414001000000,1221420516265047000000
2017-01-14,1165469636297526200000,1393930183961794000000,1075183292109799300000,1371902896145739800000,1334375567911261000000,1290555865970129000000,1410301791807718600000,1225160821195193500000
2017-01-15,1169366783068658100000,1399823962786327000000,1077920190745657200000,1376497837202061400000,1339758682993160000000,1296445679570299700000,1419469892201436400000,1228901126125339800000
2017-01-16,1173263929839789900000,1405717741610859800000,1080657089381514900000,1381092778258383200000,1345141798075059400000,1302335493170470600000,1428637992595154300000,1232641431055486200000
2017-01-17,1177161076610921700000,1411611520435392600000,1083393988017372500000,1385687719314704800000,1350524913156958500000,1306279634338054000000,1437806092988871900000,1236381735985632200000
2017-01-18,1180887868743812600000,1417505299259925500000,1086130886653230200000,1390282660371026400000,1355908028238857500000,1310223775505637700000,1446974193382589700000,1240122040915778300000
2017-01-19,1184614660876704000000,1423399078084458300000,1088867785289087800000,1394877601427348000000,1361291143320756600000,1314167916673221300000,1446974193382589700000,1243862345845924700000
2017-01-20,1188341453009595000000,1429292856908991200000,1091519949229502900000,1399472542483669800000,1366674258402655900000,1318112057840804800000,1446974193382589700000,1247836702716908500000
2017-01-21,1192068245142485900000,1435186635733524000000,1094172113169918000000,1404067483539991400000,1372057373484554600000,1322056199008388000000,1446974193382589700000,1251811059587892000000
2017-01-22,1197676210454408000000,1458279712194910500000,1098028227944912900000,1416999606358367800000,1383460242739352600000,1330013509624571000000,1473728656373250800000,1258460862757942000000
2017-01-23,1203284175766329800000,1481372788656297000000,1101884342719907800000,1429931729176744200000,1394863111994150500000,1337970820240753800000,1500483119363911800000,1265110665927991800000
2017-01-24,1208892141078251800000,1498572086293150600000,1105740457494902700000,1442863851995120500000,1403754704327250300000,1345928130856936500000,1527237582354573000000,1271760469098041700000
2017-01-25,1214500106390173600000,1515771383930004200000,1109596572269897400000,1455795974813497200000,1412646296660349800000,1353885441473119300000,1553992045345234200000,1278410272268091700000
2017-01-26,1220108071702095500000,1532970681566857800000,1113452687044892300000,1468728097631873500000,1421537888993449300000,1361842752089301700000,1580746508335895300000,1285060075438141300000
2017-01-27,1225716037014017500000,1550169979203711400000,1117308801819887300000,1481660220450250000000,1430429481326549100000,1369800062705484400000,1607500971326556600000,1291709878608191000000
2017-01-28,1231324002325939400000,1567369276840565000000,1121164916594882000000,1494592343268626300000,1439321073659649000000,1377757373321667100000,1634255434317217700000,1298359681778241000000
2017-01-29,1236931967637861400000,1584568574477418600000,1125021031369877000000,1507524466087002600000,1448212665992748700000,1385714683937849900000,1661009897307879000000,1305009484948291000000
2017-01-30,1242539932949783200000,1601767872114272200000,1128877146144871800000,1520456588905379300000,1457104258325848300000,1393671994554032300000,1687764360298540000000,1311659288118340600000
2017-01-31,1247631350327947800000,1618967169751125900000,1132733260919866500000,1533388711723755400000,1465995850658947800000,1401273907390564300000,1687764360298540000000,1318309091288390300000
2017-02-01,1252722767706112700000,1636166467387979500000,1136589375694861500000,1546320834542132000000,1474887442992047600000,1408875820227096200000,1687764360298540000000,1324958894458440300000
2017-02-02,1257814185084277200000,1653365765024833000000,1140445490469856300000,1559252957360508400000,1483779035325147000000,1416477733063627600000,1687764360298540000000,1331608697628490000000
2017-02-03,1262905602462441800000,1670565062661686700000,1144299595720358900000,1572185080178884500000,1492670627658246700000,1424079645900159600000,1687764360298540000000,1338210686327670000000
2017-02-04,1268977054354679300000,1696724675855777500000,1148780923059868000000,1586834463567575500000,1504698330436379600000,1433772299033380000000,1701702628943131000000,1346206501891309000000
2017-02-05,1275048506246916700000,1705684991413014200000,1153262250399377100000,1601483846956266000000,1516726033214512000000,1443464952166600400000,1715640897587722300000,1354202317454948000000
2017-02-06,1281119958139154200000,1714645306970251700000,1157743577738886300000,1616133230344957000000,1527944720421030500000,1453157605299821200000,1729579166232313000000,1362198133018587000000
2017-02-07,1287191410031391700000,1723605622527489000000,1162224905078395500000,1630782613733647800000,1539163407627548600000,1462850258433041500000,1743517434876904600000,1370193948582226200000
2017-02-08,1293262861923629100000,1732565938084726200000,1166706232417904600000,1645431997122338600000,1550382094834066800000,1472542911566262000000,1757455703521495400000,1378189764145865000000
2017-02-09,1299334313815866600000,1741526253641963000000,1171187559757413700000,1660081380511029400000,1561600782040585200000,1482235564699482600000,1771393972166086600000,1386185579709504200000
2017-02-10,1305405765708104000000,1750486569199200400000,1175668887096923000000,1674730763899720200000,1572819469247103400000,1491928217832703000000,1785332240810677600000,1394181395273143300000
2017-02-11,1311477217600341800000,1759446884756437600000,1180150214436432200000,1689380147288410700000,1584038156453621500000,1501620870965923400000,1799270509455269000000,1402177210836782200000
2017-02-12,1317548669492579300000,1768407200313674800000,1184631541775941500000,1704029530677102000000,1595256843660140000000,1511313524099144000000,1813208778099860000000,1410173026400421300000
2017-02-13,1323039779089692200000,1777367515870911500000,1189112869115451000000,1718678914065792800000,1606475530866658000000,1519331992617899000000,1813208778099860000000,1418168841964060400000
2017-02-14,1328530888686805500000,1786327831428148800000,1193594196454960300000,1733328297454483800000,1617694218073176500000,1527350461136654600000,1813208778099860000000,1426164657527699800000
2017-02-15,1334021998283918400000,1795288146985385500000,1198075523794469700000,1747977680843174600000,1628912905279694700000,1535368929655409900000,1813208778099860000000,1434160473091338700000
2017-02-16,1339513107881031400000,1804248462542623000000,1202556851133979000000,1752995457555227500000,1640131592486213000000,1543387398174165200000,1813208778099860000000,1440859173699919800000
2017-02-17,1345004217478144600000,1813208778099860000000,1207038178473488400000,1758013234267279900000,1651350279692731500000,1551405866692920500000,1813208778099860000000,1447557874308501000000
2017-02-18,1351119752754594300000,1818917812882368600000,1212168231109271700000,1766228070457537700000,1664567129073128000000,1560756443327594500000,1822089498872651200000,1455144646994361000000
2017-02-19,1357235288031044300000,1824626847664877000000,1217298283745055300000,1774442906647795000000,1675721155864937600000,1570107019962268800000,1830970219645442500000,1462731419680221200000
2017-02-20,1363350823307494000000,1830335882447385500000,1222428336380838400000,1782657742838052700000,1686875182656747500000,1579457596596942800000,1839850940418233500000,1470318192366081500000
2017-02-21,1369466358583943800000,1836044917229894500000,1227558389016621700000,1790872579028310000000,1698029209448557300000,1588808173231616600000,1848731661191024500000,1477904965051941400000
2017-02-22,1375581893860393500000,1841753952012403000000,1232688441652405000000,1799087415218567600000,1709183236240367200000,1598158749866290600000,1857612381963815500000,1485491737737801800000
2017-02-23,1381697429136843200000,1847462986794911400000,1237818494288188400000,1807302251408825000000,1720337263032177000000,1607509326500964900000,1866493102736606500000,1493078510423662000000
2017-02-24,1387812964413292700000,1853172021577419800000,1242948546923971500000,1815517087599082600000,1731491289823986600000,1616859903135638600000,1875373823509397500000,1500665283109522000000
2017-02-25,1393928499689742400000,1858881056359928300000,1248078599559754800000,1823731923789340000000,1742645316615796400000,1626210479770312600000,1884254544282188500000,1508252055795382000000
2017-02-26,1400044034966192000000,1864590091142436700000,1253208652195538100000,1831946759979597300000,1753799343407606000000,1635021712690576600000,1893135265054979500000,1515838828481242200000
